,price,area,Hướng,Phòng ăn,Đường trước nhà,Nhà bếp,Loại BDS,Pháp lý,Sân thượng,Số lầu,Chổ để xe hơi,Số phòng ngủ,Chính chủ,city,district,ward,street
14834,45000,40.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Vĩnh Hưng
14835,32000,27.0,None,1,15.0,1,Nhà mặt tiền,Giấy tờ hợp lệ,0,1,1,1,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Vĩnh Hưng
14836,118000,31.0,Đông,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Bách Khoa, Đường Đại Cồ Việt
14837,95000,58.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Lương, Phố Lạc Trung
14838,89000,72.0,None,1,6.0,1,"Phòng trọ, nhà trọ",Sổ hồng/ Sổ đỏ,1,6,0,14,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Lĩnh Nam
14839,63000,76.0,None,1,6.0,1,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Đồng Tâm, Phố Kim Ngưu
14840,180000,74.0,None,1,8.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, TRẦN QUANG DIỆU Phố Trần Quang Diệu
14841,160000,90.0,None,1,4.0,1,"Phòng trọ, nhà trọ",Sổ hồng/ Sổ đỏ,1,7,0,20,0, Hà Nội, Quận Hai Bà Trưng, Phường Bạch Mai, Đường Minh Khai
14842,54000,38.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,0,4,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Phố Lê Trọng Tấn
14843,41000,26.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,3,0, Hà Nội, Quận Thanh Xuân, Phường Khương Trung, Phố Hoàng Văn Thái
14844,55000,40.0,None,0,5.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Long Biên, Phường Ngọc Thụy, Đường Ngọc Thụy
14845,14000,60.0,None,1,2.0,1,Căn hộ chung cư,Giấy tờ hợp lệ,0,1,0,2,0, Hà Nội, Quận Cầu Giấy, Phường Quan Hoa, Phố Quan Hoa
14846,46000,35.0,None,0,4.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Đống Đa, Phường Thịnh Quang, Phố Thái Thịnh
14847,37000,36.0,None,0,4.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,3,0, Hà Nội, Quận Đống Đa, Phường Thịnh Quang, Phố Thái Thịnh
14848,34500,31.0,None,0,5.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Đống Đa, Phường Ngã Tư Sở, Đường Thịnh Quang
14849,21000,23.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,3,0, Hà Nội, Quận Đống Đa, Phường Quốc Tử Giám, Phố Tôn Đức Thắng
14850,73500,40.0,None,0,20.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,6,0, Hà Nội, Quận Ba Đình, Phường Cống Vị, Phố Kim Mã Thượng
14851,125000,75.0,None,0,3.5,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Ba Đình, Phường Ngọc Khánh, Đường Kim Mã
14852,2050000,220.0,None,0,40.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,8,0,40,0, Hà Nội, Quận Tây Hồ, Phường Thụy Khuê, Phố Trích Sài
14853,360000,80.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,7,0,13,0, Hà Nội, Quận Tây Hồ, Phường Thụy Khuê, Phố Trích Sài
14854,360000,80.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,7,0,10,0, Hà Nội, Quận Tây Hồ, Phường Thụy Khuê, Phố Trích Sài
14855,47000,45.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,3,0,3,0, Hà Nội, Quận Ba Đình, Phường Ngọc Hà, Đường Ngọc Hà
14856,90000,100.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,1,0,1,0, Hà Nội, Quận Tây Hồ, Phường Thụy Khuê, Đường Thụy Khuê
14857,188000,90.0,None,0,6.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Nguyễn Khang
14858,120000,51.0,None,0,5.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,9,0, Hà Nội, Quận Tây Hồ, Phường Bưởi, Đường Lạc Long Quân
14859,75000,43.0,None,0,3.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, Phố Thái Hà
14860,155000,48.0,None,0,3.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,7,0,5,0, Hà Nội, Quận Ba Đình, Phường Liễu Giai, Phố Vạn Bảo
14861,88000,50.0,None,0,3.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Tân, Đường Hoàng Quốc Việt
14862,520000,135.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,6,0,6,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Đô, Đường Hoàng Quốc Việt
14863,73000,60.0,None,0,20.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Ba Đình, Phường Đội Cấn, Phố Đội cấn
14864,140000,27.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Đường Ô Chợ Dừa
14865,132000,50.0,None,0,20.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Đô, Đường Hoàng Quốc Việt
14866,720000,140.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Tây Hồ, Phường Bưởi, Phố Trích Sài
14867,295000,135.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,7,0,6,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Trung Kính
14868,140000,50.0,None,0,4.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Ba Đình, Phường Quán Thánh, Phố Quán Thánh
14869,50000,200.0,None,0,10.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,1,0,1,0, Hà Nội, Huyện Thạch Thất, Xã Bình Yên, Tỉnh lộ 420
14870,45000,378.0,None,0,3.0,0,"Biệt thự, nhà liền kề",None,0,2,0,5,0, Hà Nội, Huyện Thạch Thất, Xã Lại Thượng,None
14871,88000,400.0,None,0,8.0,0,"Đất thổ cư, đất ở",None,0,None,0,None,0, Hà Nội, Huyện Quốc Oai, Xã Phú Cát, Đường Liên Xã
14872,230000,71.0,None,0,8.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,3,0,1,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Đường Võ Văn Dũng
14873,205000,92.0,None,0,3.0,0,Nhà trong hẻm,None,0,8,0,17,0, Hà Nội, Quận Đống Đa, Phường Khương Thượng, Đường Trường Chinh
14874,126000,67.0,None,0,5.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,6,0,6,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
14875,215000,40.0,None,0,10.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Phố Trần Đăng Ninh
14876,73000,293.0,None,0,9.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,1,0,1,0, Hà Nội, Huyện Quốc Oai, Xã Ngọc Liệp,None
14877,145000,59.0,None,0,5.0,0,Nhà mặt tiền,None,0,5,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Yên Hòa
14878,378000,54.0,None,0,10.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,10,0,12,0, Hà Nội, Quận Đống Đa, Phường Thịnh Quang, Đường Yên Lãng
14879,900000,142.0,None,0,20.0,0,Nhà mặt tiền,None,0,9,0,9,0, Hà Nội, Quận Thanh Xuân, Phường Thanh Xuân Trung, Đường Khuất Duy Tiến
14880,200000,51.0,None,0,15.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,7,0,4,0, Hà Nội, Quận Ba Đình, Phường Ngọc Khánh, Phố Ngọc Khánh
14881,185000,33.0,None,0,12.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,6,0,4,0, Hà Nội, Quận Tây Hồ, Phường Bưởi, Đường Thụy Khuê
14882,98000,60.0,Đông,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Trung Kính
14883,103000,40.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,9,0,6,0, Hà Nội, Quận Cầu Giấy, Phường Quan Hoa, ngõ 225 Phố Quan Hoa
14884,230000,74.0,None,0,5.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hoàng Cầu
14885,78000,64.0,None,0,5.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,3,0,3,0, Hà Nội, Quận Bắc Từ Liêm, Phường Phú Diễn, Đường Phú Diễn
14886,174000,42.0,None,0,30.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,5,0, Hà Nội, Quận Đống Đa, Phường Láng Thượng, Đường Nguyễn Chí Thanh
14887,166000,56.0,None,0,5.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,8,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Phố Trung Kính
14888,360000,45.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,7,0,1,0, Hà Nội, Quận Đống Đa, Phường Phương Liên, Phố Xã Đàn
14889,120000,50.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,5,0, Hà Nội, Quận Hai Bà Trưng, Phường Đồng Tâm, Phố Vọng
14890,120000,105.0,None,1,6.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Hoàng Mai, Phường Tân Mai, Phố Tân Mai
14891,100000,78.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Giáp Bát, Phố Kim Đồng
14892,120000,80.0,None,1,8.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,6,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Giáp Bát, Đường Giáp Bát
14893,100000,65.0,None,1,9.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,6,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Đại Kim, Đường Linh Đàm
14894,100000,102.0,None,0,9.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Hoàng Mai, Phường Hoàng Liệt, Đường Linh Đàm
14895,23000,30.0,None,0,3.0,0,"Đất thổ cư, đất ở",None,0,None,0,None,0, Hà Nội, Quận Long Biên, Phường Sài Đồng, Đường Vũ Xuân Thiều
14896,23500,30.0,None,0,2.5,0,Nhà trong hẻm,None,0,1,0,2,0, Hà Nội, Quận Long Biên, Phường Việt Hưng, Đường Kim Quan
14897,163000,85.0,None,0,30.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,1,0,1,0, Hà Nội, Quận Ba Đình, Phường Đội Cấn, Đường Ngọc Hà
14898,1200000,125.0,Đông,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,9,0,10,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Trần Thái Tông
14899,67000,60.0,None,0,4.0,0,Nhà mặt tiền,None,0,4,0,3,0, Hà Nội, Quận Long Biên, Phường Ngọc Lâm, Đường Nguyễn Sơn
14900,148000,52.0,None,1,8.0,1,Nhà mặt tiền,None,1,6,1,6,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Thanh Đàm
14901,87000,60.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,0,16,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 1, Đường Hồ Mễ Trì
14902,195000,130.0,None,1,5.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,1,1,35,0, Hà Nội, Quận Nam Từ Liêm, Phường Cầu Diễn, Đường Cầu Diễn
14903,40500,52.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,1,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Đại Mỗ, Đường Đại Mỗ
14904,41500,36.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Trần Bình
14905,212000,63.0,None,1,7.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,1,1,6,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Trung Kính
14906,77800,63.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,2,0,9,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Yên Hòa
14907,40500,30.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,3,0, Hà Nội, Quận Cầu Giấy, Phường Mai Dịch, Đường Hồ Tùng Mậu
14908,65000,42.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Dịch Vọng Hậu
14909,109000,63.0,None,1,3.5,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,1,1,12,0, Hà Nội, Quận Nam Từ Liêm, Phường Cầu Diễn, Đường Hồ Tùng Mậu
14910,142000,42.0,None,1,7.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,1,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Quan Hoa, Phố Quan Hoa
14911,110000,51.0,None,1,7.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,2,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Đường Trần Vỹ
14912,54500,46.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,1,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Lê Đức Thọ
14913,32000,38.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,6,0, Hà Nội, Quận Nam Từ Liêm, Phường Cầu Diễn, Đường Xuân Phương
14914,188000,54.0,None,1,7.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,1,1,6,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Trung Kính
14915,58000,41.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,6,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Nguyễn Hoàng
14916,42800,34.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Đường Cầu Giấy
14917,42000,50.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Lê Đức Thọ
14918,48000,36.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,3,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Đường Nguyễn Khang
14919,11700,45.0,None,0,3.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Huyện Gia Lâm, Xã Kim Sơn, Đường Tỉnh Lộ 181
14920,250000,110.0,None,1,6.5,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,8,1,35,0, Hà Nội, Quận Thanh Xuân, Phường Phương Mai, Phố Phương Liệt
14921,14600,55.0,None,0,3.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Huyện Gia Lâm, Xã Lệ Chi, Đường Tỉnh Lộ 181
14922,124000,50.0,None,1,5.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Phố Hoàng Văn Thái
14923,35800,78.0,None,0,4.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Huyện Gia Lâm, Xã Đặng Xá, Đường Ỷ Lan
14924,164000,90.0,None,1,5.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,4,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Đường Trường Chinh
14925,162000,52.0,None,1,20.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Đống Đa, Phường Phương Mai, Đường Trường Chinh
14926,235000,90.0,None,1,20.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Tây Hồ, Phường Xuân La, Đường Nguyễn Hoàng Tôn
14927,265000,200.0,None,1,10.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,4,1,6,0, Hà Nội, Quận Hà Đông, Phường La Khê, Đường Lê Văn Lương
14928,98500,50.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,8,1,6,0, Hà Nội, Quận Thanh Xuân, Phường Khương Trung, Phố Hoàng Văn Thái
14929,15300,58.0,None,0,3.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Huyện Gia Lâm, Xã Lệ Chi, Đường Tỉnh Lộ 181
14930,23000,50.0,None,1,3.0,1,Nhà trong hẻm,None,1,3,1,3,0, Hà Nội, Quận Hà Đông, Phường Yên Nghĩa, Đường Yên Hòa
14931,22400,80.0,None,0,3.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Huyện Gia Lâm, Xã Lệ Chi, Đường Tỉnh Lộ 181
14932,450000,100.0,None,1,10.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,6,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Đường Ô Chợ Dừa
14933,16299,46.0,None,0,3.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Huyện Gia Lâm, Xã Kim Sơn, Đường Tỉnh Lộ 181
14934,65000,35.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,3,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Phố Nguyễn Ngọc Nại
14935,120000,105.0,None,1,4.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Thanh Xuân, Phường Khương Trung, Phố Hoàng Văn Thái
14936,82000,65.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Thanh Xuân, Phường Khương Hạ, Phố Lê Trọng Tấn
14937,68500,50.0,None,0,10.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,1,0,1,0, Hà Nội, Quận Hà Đông, Phường Vạn Phúc, Đường Vạn Phúc
14938,96000,72.0,None,0,12.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,5,0, Hà Nội, Quận Thanh Xuân, Phường Phương Liệt, Đường Trường Chinh
14939,300000,110.0,None,0,10.0,0,Nhà mặt tiền,None,0,4,0,5,0, Hà Nội, Quận Hai Bà Trưng, Phường Bùi Thị Xuân, Phố Bùi Thị Xuân
14940,210000,40.0,None,0,15.0,0,Nhà mặt tiền,None,0,5,0,5,0, Hà Nội, Quận Hoàn Kiếm, Phường Trần Hưng Đạo, Phố Quán Sứ
14941,358000,99.0,None,0,20.0,0,Nhà mặt tiền,None,0,3,0,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Phố Huế, Phố Huế
14942,32500,33.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Hoàng Văn Thụ, Đường Hoàng Mai
14943,265000,48.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Phố Chùa Láng
14944,63000,52.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,3,1,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Lương, Đường Đê Trần Khát Chân
14945,70000,28.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Nguyễn Du, Phố Triệu Việt Vương
14946,68500,42.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Quỳnh Lôi, Phố 8/3
14947,44200,39.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Minh Khai, Đường Minh Khai
14948,37500,56.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Tương Mai, Đường Hoàng Mai
14949,157000,48.0,None,1,40.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,2,1,2,0, Hà Nội, Quận Hai Bà Trưng, Phường Minh Khai, Đường Minh Khai
14950,60500,39.0,None,1,2.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Đống Đa, Phường Kim Liên, Phố Xã Đàn
14951,92000,56.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Đống Đa, Phường Ngã Tư Sở, Phố Thái Hà
14952,37200,34.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Minh Khai, Đường Minh Khai
14953,313000,97.0,None,1,30.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,3,1,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Bạch Mai, Phố Bạch Mai
14954,43500,43.0,None,1,2.0,1,Nhà trong hẻm,None,1,5,1,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Minh Khai, Đường Minh Khai
14955,105000,50.0,None,1,15.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Lĩnh Nam
14956,118000,51.0,None,1,10.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Đại Kim, Đường Đại Kim
14957,175000,65.0,None,1,8.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Phố Cù Chính Lan
14958,125000,80.0,Tây Nam,1,12.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,6,1,6,0, Hà Nội, Quận Hoàng Mai, Phường Hoàng Liệt, Đường Hoàng Liệt
14959,37000,36.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hoàng Mai, Phường Hoàng Liệt, Đường Hoàng Liệt
14960,115000,45.0,Tây Nam,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Đồng Tâm, Phố Vọng
14961,163000,78.0,None,1,7.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Đại Kim, Đường Linh Đàm
14962,390000,230.0,Đông Bắc,1,12.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,3,1,4,0, Hà Nội, Huyện Hoài Đức, Xã An Khánh, Đường Lê Trọng Tấn
14963,35000,35.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hoàng Mai, Phường Hoàng Liệt, Đường Bằng Liệt
14964,168000,80.0,None,1,8.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Đại Kim, Đường Nguyễn Hữu Thọ
14965,118000,52.0,None,1,8.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Định Công, Đường Nguyễn Cảnh Dị
14966,197000,45.0,None,1,40.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Đặng Thùy Trâm
14967,120000,40.0,None,0,6.0,0,Nhà mặt tiền,None,0,5,0,6,0, Hà Nội, Quận Đống Đa, Địa điểm BĐ Phố Đông Các,None
14968,26000,26.0,Tây Nam,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,4,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, Phố Tây Sơn
14969,123000,62.0,None,0,6.0,0,Nhà trong hẻm,None,0,4,0,4,0, Hà Nội, Quận Hai Bà Trưng, Địa điểm BĐ Đường Trương Định,None
14970,53000,49.0,None,0,3.0,0,Nhà trong hẻm,None,0,5,0,5,0, Hà Nội, Quận Hai Bà Trưng, Đường Minh Khai,None
