price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Ngày đăng,Loại tin,id,Số toilet,Hướng
"4,9 tỷ VNĐ","Quang Trung, Lê Trọng Tấn, La Khê, Hà Đông", 45m2,,5.0,3.0,3.0,05/07/2022,Tin thường,batdongsan_so_com_vn_1670509646.8894165,,
6 tỷ VNĐ,la khê, 60m2,4.0,,5.0,6.0,05/07/2022,Tin thường,batdongsan_so_com_vn_1670509648.5235245,4.0,
"2,95 tỷ VNĐ","Ngọc Hồi, thanh trì, HN", 35m2,,,,,05/07/2022,Tin thường,batdongsan_so_com_vn_1670509649.6526098,,
"6,8 tỷ VNĐ",PHƯỜNG MAI DỊCH, 50m2,,,,,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446211.560191,,
"4,15 tỷ VNĐ",TRẦN HỮU DỰC NAM TỪ LIÊM HÀ NỘI, 104.3m2,,,10.0,3.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446213.8555033,2.0,
"68,5 tỷ VNĐ","Chính chủ cần Bán nhà mặt phố Trung Kính Trung Hòa Vũ Phạm Hàm Trần Duy Hưng Cầu Giấy dt 140 m2 giá 68,5 tỷ", 140m2,6.0,20.0,10.0,8.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446215.93168,, Bắc
"16,8 tỷ VNĐ","Chính chủ cần bán gấp nhà 196 Cầu Giấy Nguyễn Văn Huyên Nguyễn Khánh Toàn Quan Hoa Cầu Giấy dt 58 m2 giá 16,8 tỷ", 58m2,4.0,6.0,8.0,6.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446218.8122542,, Tây bắc
"24,8 tỷ VNĐ","Chính chủ cần bán gấp nhà mặt ngõ Phố Đội Cấn Liễu Giai Ba Đình dt 65 m2 giá 24,8 tỷ", 68m2,8.0,8.0,8.0,6.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446220.8005905,, Đông bắc
"2,25 tỷ VNĐ","Đường Bạch Đằng, Bạch Đằng, Hai Bà Trưng", 26m2,3.0,3.0,3.0,2.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446223.3634415,3.0,
5 tỷ VNĐ,"Đường Trần Duy Hưng, Trung Hòa, Cầu Giấy", 45m2,5.0,3.0,5.0,4.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446225.3058596,3.0,
"4,45 tỷ VNĐ",Hồ Tùng Mậu, 62m2,3.0,2.0,,,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446228.403193,,
4 tỷ VNĐ,"Đường Nguyễn An Ninh, Tương Mai, Hoàng Mai", 53m2,4.0,3.0,5.0,,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446230.7569752,,
"9,6 tỷ VNĐ",Mạc Thái Tổ Cầu Giấy, 40m2,5.0,,5.0,2.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446233.2425754,3.0,
,"Đường Mỹ Đình, Mỹ Đình 1, Nam Từ Liêm",,,4.0,5.0,,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446235.0041513,,
"9,5 tỷ VNĐ","Đường hoàng ngân, Trung Hòa, Cầu Giấy", 55m2,5.0,3.0,7.0,12.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446237.548409,12.0,
"4,75 tỷ VNĐ","Đường Nguyễn Khang, Dịch Vọng, Cầu Giấy", 47m2,,3.0,4.0,3.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446239.8576128,,
"4,2 tỷ VNĐ","Đường Cầu Giấy, Dịch Vọng, Cầu Giấy", 40m2,,3.0,4.0,3.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446242.4226756,,
550 triệu VNĐ,"Đường Hoàng Văn Thái, Khương Mai, Thanh Xuân", 45m2,4.0,3.0,5.0,3.0,19/11/2022,Tin thường,batdongsan_so_com_vn_1670446244.694819,4.0, Đông nam
31 tỷ VNĐ,Tức Mạc Hoàn Kiếm Hà Nội, 102m2,6.0,,1.0,2.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446246.987923,,
"7,8 tỷ VNĐ","Đường Trần Bình, Mai Dịch, Cầu Giấy", 67m2,6.0,2.0,5.0,9.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446249.3326402,9.0,
"11,2 tỷ VNĐ","Đường Bùi Xương Trạch, Khương Đình, Thanh Xuân", 56m2,5.0,9.0,7.0,5.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446251.8121698,3.0,
78 tỷ VNĐ,Trích Sài Tây Hồ Hà Nội, 92m2,10.0,,5.0,6.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446254.8072646,,
"5,5 tỷ VNĐ","Đường Cự Lộc, Thanh Xuân Bắc, Thanh Xuân",,,6.0,4.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446256.6268342,3.0,
26 tỷ VNĐ,"Đường Tạ Quang Bửu, Bách Khoa, Hai Bà Trưng", 162m2,,4.0,6.0,20.0,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440212.2474165,21.0,
"3,3 tỷ VNĐ","💥Chính chủ bán nhà SĐCC ở phố Lụa, phường Vạn Phúc, Hà Đông, 3,3 tỷ; 0969192319", 22m2,,,,,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440214.3589394,,
"6,15 tỷ VNĐ","Thanh Xuân, Hà Nội", 46m2,,,,,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440216.9613674,,
"15,5 tỷ VNĐ",PHƯỜNG NAM ĐỒNG QUẬN ĐỐNG ĐA, 23m2,,,,,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440218.907239,,
"3,5 tỷ VNĐ","Đường Thái Thịnh, Ngã Tư Sở, Đống Đa", 39m2,3.0,3.0,5.0,3.0,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440221.3430586,4.0,
21 tỷ VNĐ,dịch vọng, 63m2,,,,,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440223.823689,,
45 tỷ VNĐ,"Đường Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân", 100m2,10.0,8.0,7.0,8.0,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440226.6152904,10.0,
28 tỷ VNĐ,"Đường Giảng Võ, Cát Linh, Đống Đa", 70m2,5.0,8.0,5.0,7.0,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440229.156453,8.0,
"3,2 tỷ VNĐ","Đường Tôn Đức Thắng, Ô Chợ Dừa, Đống Đa", 30m2,,10.0,2.0,2.0,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440231.1135108,2.0,
"10,8 tỷ VNĐ","Đường Hữu Hưng, Cầu Diễn, Nam Từ Liêm", 96m2,6.0,12.0,4.0,4.0,07/12/2022,Tin thường,batdongsan_so_com_vn_1670440233.28814,5.0,
"2,7 tỷ VNĐ",Bạch Đằng - Hà Nội, 45m2,,,,,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440235.7184682,,
"3,7 tỷ VNĐ",Thanh Liệt, 63m2,,,,,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440238.4554732,,
10 tỷ VNĐ,"Đường Cầu Giấy, Trung Hòa, Cầu Giấy", 60m2,4.0,4.0,5.0,6.0,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440240.6454976,4.0, Tây nam
10 tỷ VNĐ,"Đường Cầu Giấy, Trung Hòa, Cầu Giấy", 60m2,4.0,4.0,5.0,6.0,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440243.0887642,4.0, Tây nam
828 triệu VNĐ,"Đường Tả Thanh Oai, Tả Thanh Oai, Thanh Trì", 20m2,4.0,5.0,3.0,2.0,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440245.2132697,1.0,
4 tỷ VNĐ,"Đường Ngọc Thụy, Ngọc Thụy, Long Biên", 44m2,4.0,3.0,5.0,2.0,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440247.6054466,4.0,
"4,6 tỷ VNĐ","Đường Hào Nam, Cát Linh, Đống Đa", 40m2,,1.0,,,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440249.3533194,,
"5,1 tỷ VNĐ","Đường Nguyễn Khánh Toàn, Quan Hoa, Cầu Giấy", 50m2,3.0,2.0,5.0,6.0,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440251.5787356,4.0,
"5,9 tỷ VNĐ","Đường Thái Hà, Trung Liệt, Đống Đa", 35m2,3.0,4.0,4.0,3.0,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440253.9210489,3.0,
6 tỷ VNĐ,"Đường Thái Hà, Trung Liệt, Đống Đa", 40m2,3.0,2.0,6.0,4.0,06/12/2022,Tin thường,batdongsan_so_com_vn_1670440256.3878655,5.0,
"3,3 tỷ VNĐ","đường Thượng Thanh, Phường Thượng Thanh, Quận Long Biên, Hà Nội", 35m2,,,5.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446318.5745714,,
"4,45 tỷ VNĐ","Đường Trần Phú, Mộ Lao, Hà Đông", 30m2,4.0,2.0,5.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446320.402497,5.0, Bắc
"3,2 tỷ VNĐ","Đường 1, Thượng Thanh, Long Biên", 32m2,3.0,20.0,5.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446323.167557,3.0,
"1,5 tỷ VNĐ","Đường Phú Lương, Phú Lương, Hà Đông", 31m2,3.0,,,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446325.9848797,, Đông
"9,3 tỷ VNĐ","Đường Cầu Giấy, Quan Hoa, Cầu Giấy", 45m2,4.0,4.0,6.0,8.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446328.267177,,
"5,68 tỷ VNĐ","đường ngọc thụy, phường ngọc thụy, quận long biên, hà nội", 40m2,4.0,,5.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446331.1999874,,
"6,5 tỷ VNĐ","Đường Hoàng Văn Thái, Khương Mai, Thanh Xuân", 30m2,5.0,9.0,5.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446334.290105,3.0,
4 tỷ VNĐ,"Đường Kim Đồng, Giáp Bát, Hoàng Mai", 59m2,4.0,3.0,5.0,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446336.880017,,
"8,9 tỷ VNĐ","Đường Kim Giang, Đại Kim, Hoàng Mai", 32m2,4.0,12.0,4.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446339.492302,3.0,
209 tỷ VNĐ,"Đường Đinh Tiên Hoàng, Lý Thái Tổ, Hoàn Kiếm", 112m2,4.0,15.0,3.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446342.2259912,4.0,
"4,2 tỷ VNĐ",Cầu Giấy, 40m2,4.0,5.0,4.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446344.2081633,,
"5,9 tỷ VNĐ","Đường Nguyễn Khang, Yên Hòa, Cầu Giấy", 45m2,4.0,4.0,5.0,6.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446346.3102958,,
"5,2 tỷ VNĐ","Đường Thụy Khuê, Bưởi, Tây Hồ", 45m2,4.0,5.0,5.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446348.0589647,4.0,
"4,3 tỷ VNĐ","Đường Quang Trung, La Khê, Hà Đông", 36m2,3.0,26.0,4.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446350.8811123,3.0,
"4,25 tỷ VNĐ","Đường Hồ Tùng Mậu, Mai Dịch, Cầu Giấy", 35m2,4.0,5.0,5.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446353.2317827,4.0,
3 tỷ VNĐ,"Trường Chinh, Đống Đa, Hà Nội", 28m2,5.0,6.0,5.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446355.8973372,4.0,
"4,55 tỷ VNĐ","Đường Ngô Đình Mẫn, La Khê, Hà Đông", 61m2,4.0,7.0,4.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446358.1244926,4.0,
"40,8 tỷ VNĐ",Đội Cấn Ba Đình Hà Nội, 100m2,6.0,,10.0,10.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446361.057737,10.0,
"21,5 tỷ VNĐ","Đường An Dương Vương, Quảng An, Tây Hồ", 116m2,6.0,5.0,8.0,10.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446363.2035258,12.0,
"4,4 tỷ VNĐ","Đường Ngô Thì Nhậm, Quang Trung, Hà Đông", 63m2,5.0,4.0,5.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446365.9873047,4.0,
"4,75 tỷ VNĐ","Đường Hạ Đình, Hạ Đình, Thanh Xuân", 23m2,4.0,20.0,3.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446427.089953,3.0,
"2,7 tỷ VNĐ","Đường Hoa Bằng, Mai Dịch, Cầu Giấy", 31m2,4.0,3.0,4.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446429.7270994,,
"3,15 tỷ VNĐ","Đường Nguyễn Văn Linh, Thạch Bàn, Long Biên", 42m2,,3.0,5.0,7.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446432.9006007,,
"5,3 tỷ VNĐ","Đường Lò Đúc, Phạm Đình Hổ, Hai Bà Trưng", 115m2,8.0,1.0,6.0,2.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446435.023058,2.0,
10 tỷ VNĐ,"Đường Mễ Trì Thượng, Mễ Trì , Nam Từ Liêm", 70m2,7.0,12.0,7.0,8.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446436.8823338,, Đông nam
115 tỷ VNĐ,"Đường Cầu Đất, Chương Dương Độ, Hoàn Kiếm", 569m2,,20.0,2.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446439.5910716,2.0,
14 tỷ VNĐ,"Đường Nguyễn Văn Cừ, Gia Thụy, Long Biên", 75m2,5.0,1.0,3.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446441.1843917,3.0,
"3,5 tỷ VNĐ","Đường Minh Khai, Vĩnh Tuy, Hai Bà Trưng", 75m2,8.0,26.0,16.0,2.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446443.8081467,2.0, Đông nam
"38,6 tỷ VNĐ","Đường Phạm Văn Đồng, Xuân Đỉnh, Bắc Từ Liêm", 197m2,20.0,12.0,3.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446446.361528,5.0, Đông
"3,5 tỷ VNĐ","Đường Việt Hưng, Việt Hưng, Long Biên", 30m2,3.0,1.0,1.0,1.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446448.946276,,
"4,2 tỷ VNĐ","Đường 1, Việt Hưng, Long Biên", 36m2,3.0,1.0,5.0,1.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446453.09086,,
"5,5 tỷ VNĐ","Đường Thái Hà, Trung Liệt, Đống Đa", 38m2,4.0,5.0,5.0,5.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446455.2412198,5.0,
33 tỷ VNĐ,"Đường Võng Thị, Bưởi, Tây Hồ", 113m2,10.0,1.0,7.0,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446457.7272906,,
"4,5 tỷ VNĐ","Đường Phú Diễn, Xuân Phương, Nam Từ Liêm", 40m2,4.0,8.0,4.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446459.5315018,3.0,
"3,3 tỷ VNĐ",Văn Trì - Bắc Từ Liêm, 34m2,3.0,3.0,5.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446461.7054157,4.0,
21 tỷ VNĐ,"Đường Hồ Ba Mẫu, Phương Liên, Đống Đa", 75m2,6.0,1.0,4.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446463.8025198,4.0,
"45,5 tỷ VNĐ",Trung Liệt Đống Đa Hà Nội, 85m2,,,10.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446466.6439273,9.0,
"4,8 tỷ VNĐ","Đường Mỹ Đình, Mỹ Đình 1, Nam Từ Liêm", 50m2,4.0,1.0,2.0,2.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446469.140065,2.0,
"2,7 tỷ VNĐ",Di Trạch Hoài Đức, 34m2,3.0,2.0,4.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446471.747744,3.0,
"53,2 tỷ VNĐ","Đường 19 tháng 5, Văn Quán, Hà Đông", 252m2,10.0,,,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446474.7702086,,
"3,95 tỷ VNĐ","Đường Mỹ Đình, Mỹ Đình 1, Nam Từ Liêm", 35m2,3.0,2.0,4.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446536.5560553,3.0,
"7,3 tỷ VNĐ","Đường Đại Lộ Thăng Long, Mễ Trì, Nam Từ Liêm", 58m2,8.0,10.0,40.0,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446539.5852485,1.0,
"5,55 tỷ VNĐ","Đường Nguyễn Trãi, Văn Quán, Hà Đông", 33m2,4.0,10.0,5.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446541.5976384,5.0, Tây nam
"1,386 tỷ VNĐ","Đường Võ Nguyên Giáp, Mai Đình, Sóc Sơn", 99m2,4.0,,,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446543.9328027,, Tây nam
"13,9 tỷ VNĐ",Hào Nam - Đống Đa - Hà Nội, 50m2,6.0,,5.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446546.2562597,5.0,
45 triệu VNĐ/m2,Mở bán ‼ Hoàng Thành Pearl Đợt 2 giá và chính sách tốt, 110m2,,,,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446548.680512,2.0, Đông nam
"7,5 tỷ VNĐ","Đường 1, Ngọc Lâm, Long Biên", 77m2,,1.0,3.0,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446551.0093503,,
9 triệu VNĐ/m2,426, 80m2,,,,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446553.8035607,,
150 triệu VNĐ,"Đường Nguyễn Khang, Trung Hòa, Cầu Giấy", 250m2,10.0,,,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446555.7369602,,
7 tỷ VNĐ,"Đường Láng, Láng Thượng, Đống Đa", 34m2,3.0,50.0,3.0,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446557.9305944,,
"32,5 tỷ VNĐ","Chính chủ bán biệt thự mặt phố Yên Lạc, Kim Ngưu, Hai Bà Trưng, 32,5 tỷ; 0901271111", 128m2,,,,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446577.2702718,,
12 tỷ VNĐ,"Đường Trương Định, Trương Định, Hai Bà Trưng", 75m2,5.0,3.0,5.0,3.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446579.9626818,4.0,
7 tỷ VNĐ,Nguyễn Đức Cảnh, 65m2,,,,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446600.3166664,,
"4,3 tỷ VNĐ","Đường Pháo đài láng, Láng Thượng, Đống Đa", 40m2,,1.0,5.0,4.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446602.9388602,,
56 tỷ VNĐ,"Đường Tây Hồ, Quảng An, Tây Hồ", 250m2,10.0,9.0,3.0,5.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446605.6777494,7.0,
"16,6 tỷ VNĐ","Đường Đức Giang, Đức Giang, Long Biên", 110m2,8.0,5.0,6.0,10.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446608.5210044,11.0,
"1,37 tỷ VNĐ","Đường Quốc lộ 75, Hồng Quang, Ứng Hòa", 137m2,8.0,,,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446610.5636544,, Tây nam
"3,2 tỷ VNĐ","Lạc Thị, Ngọc Hồi", 60m2,,,,,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446613.7031522,,
"5,5 tỷ VNĐ","Đường Nguyễn Trãi, Thanh Xuân Bắc, Thanh Xuân", 45m2,,3.0,6.0,10.0,18/11/2022,Tin thường,batdongsan_so_com_vn_1670446676.9904027,,
"5,4 tỷ VNĐ","Đường Hồ Ba Mẫu, Quang Trung, Đống Đa",,,1.0,5.0,3.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446678.7462206,,
"6,3 tỷ VNĐ","Đường Xã Đàn 2, Ô Chợ Dừa, Đống Đa", 45m2,,6.0,5.0,6.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446681.4352558,,
"11,5 tỷ VNĐ","Đường Trung Kính, Trung Hòa, Cầu Giấy", 40m2,,20.0,5.0,4.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446683.7072098,4.0,
"1,6 tỷ VNĐ","Đường An Đào A, Trâu Quỳ, Gia Lâm", 43m2,5.0,5.0,1.0,1.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446686.749546,1.0, Đông bắc
"4,15 tỷ VNĐ","Đường Nguyễn Khang, Yên Hòa, Cầu Giấy", 32m2,4.0,3.0,4.0,5.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446689.8246162,5.0,
34 tỷ VNĐ,"Đường Tô Ngọc Vân, Quảng An, Tây Hồ", 120m2,8.0,15.0,5.0,6.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446693.5560286,6.0,
3 tỷ VNĐ,"Trung Văn, Nam Từ Liêm", 40m2,,,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446696.4076843,,
"3,5 tỷ VNĐ","Đường Thái Hà, Trung Liệt, Đống Đa", 30m2,,3.0,2.0,2.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446701.6505501,2.0,
"2,9 tỷ VNĐ",Cổ Nhuế, 90m2,4.0,2.0,1.0,1.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446703.9881203,,
"2,79 tỷ VNĐ","Đường Cầu Am, Vạn Phúc, Hà Đông", 29m2,6.0,3.0,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446706.4524117,,
"3,18 tỷ VNĐ","Đường 179 Vĩnh Hưng, Vĩnh Hưng, Hoàng Mai", 38m2,4.0,3.0,5.0,3.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446709.1643565,3.0,
"2,4 tỷ VNĐ","Đường Long biên 1, Ngọc Lâm, Long Biên", 33m2,3.0,1.0,4.0,3.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446711.475315,4.0, Đông
"1,68 tỷ VNĐ",Đại Mỗ Nam Từ Liêm Hà Nội, 53m2,,,,2.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446714.5445726,,
"2,65 tỷ VNĐ","Đường Thanh Nhàn, Thanh Nhàn, Hai Bà Trưng", 28m2,3.0,2.0,4.0,3.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446717.16826,3.0,
6 tỷ VNĐ,"Đường Cầu Giấy, Quan Hoa, Cầu Giấy", 40m2,4.0,4.0,6.0,7.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446719.0443053,7.0,
"6,5 tỷ VNĐ","Thanh Xuân, Hà Nội", 48m2,,,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446721.6505065,,
"3,1 tỷ VNĐ","Đường Nguyễn Ngọc Vũ, Trung Hòa, Cầu Giấy", 76m2,,30.0,1.0,2.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446724.5254095,2.0,
7 tỷ VNĐ,"Lê Duẩn, Đống Đa", 48m2,,,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446727.6526442,,
"5,9 tỷ VNĐ","Đường Hoàng Văn Thái, Thanh Xuân Nam, Thanh Xuân", 37m2,5.0,3.0,4.0,4.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446729.9641042,4.0,
450 triệu VNĐ,"Đường , Kim Chung, Đông Anh", 500m2,,6.0,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446790.3523493,,
"3,9 tỷ VNĐ","Trần Phú, Hà Đông, Hà Nội", 32m2,4.0,,5.0,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446793.191517,,
9 tỷ VNĐ,"Đường Lê Quang Đạo, Phú Đô, Nam Từ Liêm", 65m2,4.0,2.0,7.0,12.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446796.013123,12.0,
"2,3 tỷ VNĐ","Đường Trương Định, Trương Định, Hoàng Mai", 33m2,5.0,3.0,4.0,3.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446798.8194845,3.0,
8 tỷ VNĐ,Trần Đăng Ninh - Hà Đông, 50m2,5.0,,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446801.353103,,
"7,5 tỷ VNĐ","Nguyễn Đức Cảnh, quận Hoàng Mai Hà Nội", 50m2,6.0,,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446803.5920305,,
150 triệu VNĐ,"Đường Nguyễn Khang, Trung Hòa, Cầu Giấy", 250m2,10.0,,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446805.6450284,,
"14,5 tỷ VNĐ","Đường Xã Đàn, Nam Đồng, Đống Đa", 47m2,7.0,20.0,5.0,4.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446808.1408708,5.0,
"2,85 tỷ VNĐ","Đường Quốc lộ 32, Kim Chung, Hoài Đức", 39m2,3.0,3.0,4.0,4.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446810.2645798,3.0,
"3,6 tỷ VNĐ","Đường Nguyễn Trãi, Khương Đình, Thanh Xuân", 31m2,3.0,5.0,5.0,5.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446812.4949498,5.0,
"5,15 tỷ VNĐ","Đống Đa, Hà Nội", 44m2,,,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446814.3545387,,
"2,8 tỷ VNĐ","Đường đức giang, Đức Giang, Long Biên", 50m2,4.0,,,,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446817.438913,,
"3,3 tỷ VNĐ","Đường Ngọc Thụy, Ngọc Thụy, Long Biên", 45m2,4.0,2.0,4.0,4.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446819.8709948,3.0,
"3,65 tỷ VNĐ","Đường Phương Liệt, Phương Liệt, Thanh Xuân", 40m2,4.0,3.0,4.0,5.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446823.5250237,,
"4,75 tỷ VNĐ",Bùi Xương Trạch, 36m2,6.0,,5.0,4.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446826.386519,,
"2,35 tỷ VNĐ","đường Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội", 40m2,3.0,,4.0,4.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446829.5174873,,
"3,3 tỷ VNĐ","Đường Thụy Phương, Thụy Phương, Bắc Từ Liêm", 32m2,5.0,3.0,5.0,4.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446832.0791981,4.0,
7 tỷ VNĐ,"Đường Hoàng Mai, Hoàng Văn Thụ, Hoàng Mai", 80m2,7.0,9.0,5.0,6.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446834.666155,4.0,
"12,7 tỷ VNĐ","Đường Nguyễn Lân, Phương Liệt, Thanh Xuân", 54m2,5.0,9.0,8.0,5.0,17/11/2022,Tin thường,batdongsan_so_com_vn_1670446838.2166996,3.0,
