Title,Price,Area,Address,Gen_descrip,Loại hình,Ngày đăng,Ngày hết hạn,Loại tin,ID tin,Số phòng ngủ,Kệ TV,Tủ trang trí,Bàn ghế P.khách,Bình nóng lạnh,Bồn tắm,Vòi hoa sen,Bồn cầu,Bồn rửa mặt,Tình trạng pháp lý,Đường vào,Mặt tiền,Hướng nhà,Số tầng,Nội thất,Máy hút mùi,Tủ bếp,Bàn ăn,Giường ngủ,Bàn phấn,Tủ quần áo,Hướng ban công,Căn góc,Chiều sâu,Đã bao gồm thuế?,Chính chủ hay không?,Sofa phòng khách,Bàn trà,Đệm,Trần thả
"Quỹ căn Duplex, Sky Villa, view hồ, Đông Nam tại dự án Sunshine Iconic, mua trực tiếp chủ đầu tư","
Thỏa thuận
","
168 - 250
m2
",['Bán Căn hộ chung cư  Sunshine Green Iconic Long Biên'],"
Liên hệ ngay em Việt - phòng kinh doanh chủ đầu tư để lựa chọn được những căn hộ đẹp nhất, giá tốt nhất. Hotline:  (Mr. Việt).- Quỹ Căn SkyVilla (Duplex Penthouse) Full nội thất cao cấp nhập khẩu: 220m2, 276m2.- Quỹ căn Duplex hướng Đông Nam cực mát: 168m2.- Quỹ căn 1PN - 1WC: 55m2.- Quỹ căn 2PN - 2WC view nội khu, đài phun nước, hồ Vinhomes The Harmony: 82m2.- Quỹ căn 3PN view công viên hồ Vinhomes The Harmony: 109m2.- Quỹ căn ngoại giao, giá tốt tầng trung.Chính sách bán hàng tốt nhất trong tháng 07/2022.* Chiết khấu 10% GTCH.* Thanh toán sớm từng đợt được chiết khấu lãi suất 11%/năm.* Thanh toán sớm 50% chiết khấu 2,5% GTCH.* Thanh toán sớm 70% chiết khấu 5% GTCH.* Tiến độ thanh toán đặc biệt chia làm 7 đợt mỗi đợt chỉ 5% - 20%.* Hỗ trợ vay 70% GTCH.* Đóng 15% ký HĐMB sở hữu căn hộ ngay.Thông tin chi tiết vui lòng liên hệ:  (E Việt QLDA).
",Căn hộ, 25/11/2022,23/12/2022,Bán,1913771,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Giấy chứng nhận quyền sở hữu,,,Đông-Nam,,Cao cấp,1.0,1.0,1.0,1.0,1.0,1.0,Đông-Nam,Có,,,,,,,
"Bán nhanh căn nhà riêng 5 tầng, 43 m2 tại Đường Đào Tấn - Đội Cấn - Ba Đình, giá 5.75 tỷ","
5,75
Tỷ ","
43
m2
","['Hà Nội', 'Quận Ba Đình', 'Bán Nhà riêng tại Đường Đào Tấn']","
Chính chủ.Vị trí.Nhà cách mặt phố Đào Tấn vài bước chân.Hàng xóm rất thân thiện, khu vực an ninh tuyệt đối.Xung quanh trường Học, Chợ, trung tâm thương mại Lotte, Đại sứ quán Úc ngay gần.Thiết kế.Xây dựng 5 tầng nhà còn mới.Bìa đỏ chính chủ.Giá thương lượng.Liên hệ chính chủ.  
",Nhà riêng, 25/11/2022,25/12/2022,Bán,2041444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuyển nhượng căn chung cư Vinhomes Metropolis, 1 phòng ngủ, 55 m2, giá 3.9 tỷ tại Ba Đình","
3,9
Tỷ ","
55
m2
",['Bán Căn hộ chung cư  Vinhomes Metropolis'],"
Cần bán cắt lỗ:M3 - 21 11: Bán 3,9 tỉ (căn 1 ngủ rẻ). Mét vuông - 25 11A: Bán 5.3 tỉ (căn 2 ngủ rẻ).M3 - 20 12: Bán 8.2 tỉ (căn 3 ngủ rẻ).M3 - 06 10: Bán 11 tỉ (căn 4 ngủ rẻ).Quý khách có thể xem nhà qua ảnh các chung cư thực tế ở Metropolis của chúng tôi:- Các căn 1  phòng ngủ giá rẻ:- M1 - 20 09, tầng 20, DT 55 mét vuông, bán 3.8 tỉ.-  Mét vuông - 25 06, tầng 25, DT 50 mét vuông, bán 3.9 tỉ.- M3 - 21 11, tầng 21, DT 55 mét vuông, bán 3.9 tỉ.- Các căn 2  phòng ngủ giá rẻ:- M1 - 12 12, tầng 12, căn 2 phòng ngủ view Kim Mã. Tây Bắc, DT 78 mét vuông, giá 5,2 tỉ bao tên. (căn rẻ nhất M1).-  Mét vuông - 25 11A: Tầng 24, căn 2 phòng ngủ view Kim Mã. Tây Nam, DT 76 mét vuông, nội thất full đồ, bán 5.3 tỉ bao phí (căn rẻ nhất  mét vuông).-  Mét vuông - 25 15: Tầng 25, căn 2 phòng ngủ view Kim Mã, Tây Nam, DT 80 mét vuông, đồ cơ bản, bán 5.8 tỉ.-  Mét vuông - 32 12, tầng 32: Căn 2 phòng ngủ view Kim Mã, Tây Nam, DT 80 mét vuông, nội thất đầy đủ, bán 6.0 tỉ.-  Mét vuông - 18 05, tầng 18, căn 2 phòng ngủ view trực vườn nổi, DT 80 mét vuông. Tây Bắc, bán 6.1 tỉ.- M3 - 24 06: Tầng 24, căn 2 phòng ngủ view nội khu, Tây Bắc, DT 82 mét vuông, nội thất đầy đủ, bán 5.9 tỉ.- M3 - 25 01, tầng 25. Căn 2 phòng ngủ Đông Nam, DT 80 mét vuông, nội thất CĐT, bán 5.8 tỉ.Căn 3  phòng ngủ rẻ:- M1 - 21 05, tầng 2một căn góc 3 phòng ngủ Đông Nam bán cắt lỗ, bao sang tên 8,5 tỉ.-  Mét vuông - 19 02, tầng 19, căn hộ góc 120 mét vuông view 3 hồ. Ngọc Khánh - Giảng Võ có 3 phòng ngủ, bán 9.5 tỉ.- M3 - 20 11A, tầng 20, căn 3 phòng ngủ, ban công hướng Đông Nam, view TP, DT 115 mét vuông, full đồ nội thất xịn xò, bán 8.8 tỉ.- M1 - 12 01, tầng 12, căn hộ góc DT 129 mét vuông, view Hồ Tây, bán 10,5 tỉ bao tên.- M3 - 25 11A, tầng 10, ban công hướng Đông Nam. DT 115 mét vuông có 3 phòng ngủ + 1. giá 8.9 tỉ bao tên. Nội thất nguyên bản CĐT.- M3 - 25 02, tầng 25 căn hộ góc 3 phòng ngủ Đông Nam. View Hồ Tây bán nội thất cơ bản CĐT, giá 10,2 tỉ bao tên.Liên hệ ngay xem nhà- Các căn 4  phòng ngủ:- 4  phòng ngủ  mét vuông - 28 03, tầng 28, căn hộ góc vip view Hồ Tây trực diện DT 143 mét vuông, bán cắt lỗ so với giá HĐ (gốc 13 tỉ). Bán 12.1 tỉ.-  Mét vuông - 30 11, tầng 30. căn hộ góc ban công hướng Nam - hướng Đông Nam, bán cắt lỗ 13,0 tỉ. Nội thất nguyên bản CĐT.-  Mét vuông - 12 02, tầng 12 căn hộ góc 4 phòng ngủ view Hồ Tây, DT 146 mét vuông, nội thất nguyên bản, bán cắt lỗ giá 11,2 tỉ bao tên.Căn Penthouse: M1 - PH04, DT 120 mét vuông, tầng 40, bán 10.5 tỉ bao phí sang tên.Căn biệt thự trên không: M3 - SK01, 360 mét vuông, bán 46 tỉ.
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán căn hộ chung cư Vinhomes Metropolis, 4 phòng ngủ, 146 m2, giá 17.5 tỷ tại Ba Đình - Hà Nội","
17,5
Tỷ ","
146
m2
",['Bán Căn hộ chung cư  Vinhomes Metropolis'],"
Vinhome Metropolis M1 - Liễu Giai.TK: 4N.Giá: 17.5 tỉ.DT: 146 mét vuông.Hướng: T/ĐN, TB.Full đồ, đang thuê, vào nhận nhà ngay, dừng hợp đồng, Dưới T10.
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán nhanh nhà shr 6 tầng, 40 m2, mặt tiền 4m tại Đường Đào Tấn - Ba Đình, giá 9.2 tỷ","
9,2
Tỷ ","
40
m2
","['Hà Nội', 'Quận Ba Đình', 'Bán Nhà riêng tại Đường Đào Tấn']","
DT 40m x 7 tầng - MT 4m.Giá 9.2 tỉ thỏa thuận.-Nhà mới Ở luôn - Trung tâm Ba Đình - Đào Tấn.-Thiết kế hiện đại - 7 tầng Thang Máy - Ngõ thông - KD.-Sổ đẹp - Tương lai sáng - Giao dịch ngay.L/H em Quân.  
",Nhà riêng, 25/11/2022,25/12/2022,Bán,2041435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp bán nhanh căn hộ Rose Town 79 Ngọc Hồi, 2 phòng ngủ, 70 m2, giá 2.6 tỷ","
2,6
Tỷ ","
70
m2
",['Bán Căn hộ chung cư  Rose Town 79 Ngọc Hồi'],"
* Chính chủ cần bán lại suất ngoại giao tòa DV01 căn hộ chung cư cao cấp Rose Town 79 Ngọc Hồi - Hoàng Liệt - Hoàng Mai - TP Hà Nội.* Căn hộ chung cư thiết kế 2 phòng ngủ, 2 vệ sinh và đặc biệt có 02 ban công thoáng mát, thuận lợi để đón nắng và đón gió tự nhiên.* Căn hộ chung cư tầng trung, hướng đẹp, view về trung tâm TP.* Bàn giao nguyên bản nội thất CĐT: Sàn gỗ, trần thạch cao, thiết bị vệ sinh Tô tô, tủ bếp, bếp từ, hút mùi, khóa từ, đầu chờ điều hòa...
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán căn chung cư Samsora Premier 105, 2 phòng ngủ, 70 m2, giá 2 tỷ tại Quận Hà Đông - Hà Nội","
2
Tỷ ","
70
m2
",['Bán Căn hộ chung cư  Samsora Premier 105'],"
Gia đình nợ NH cần giải chấp nên bán cắt lỗ căn 70m2.Cửa TB ban công ĐN2  phòng ngủ 2 vsẢnh thậtGiá 2,1 tỉ bao phíSổ đỏ 
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán nhanh căn chung cư Samsora Premier 105, 2 phòng ngủ, 70 m2, giá 2.1 tỷ tại Quận Hà Đông","
2,1
Tỷ ","
70
m2
",['Bán Căn hộ chung cư  Samsora Premier 105'],"
Nhà tôi chuyển sang Royal muốn bán ngay căn hộ chung cư cho ai có nhu cầu sống ở đây, nhà đã làm nội thất đẹp chỉ việc về ở.- Căn 2 phòng ngủ, 2 vệ sinh, 70m thông thủy.- Cửa vào TâyBắc ban công hướng.hướng Đông Nam- Pháp lí: sổ hồng riêng lâu dài sẵn sàng giao dịch.Xin cảm ơn mọi người đã đọc tin.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp bán nhanh nhà chung cư The Terra An Hưng, 2 phòng ngủ, 74 m2, giá 2.8 tỷ","
2,8
Tỷ ","
74
m2
",['Bán Căn hộ chung cư  The Terra An Hưng'],"
Do chuyển công tác gia đình cần bán chung cư 2 PN - 2 toilet, The Terra An Hưng.- Tổng DT 74m2.- Ban công Đông - Nam, nhà hướng Tây - Bắc (view thoáng mát).- Nội thất CĐT: Điều hòa, bình nóng lạnh, thiết bị vệ sinh, hệ thống chiếu sáng...- Tiện ích đầy đủ, bể bơi bốn mùa, vườn điều hòa, cây xanh, và hàng loạt các tiện ích cho trẻ, khu vui chơi, và các shop tiện lợi...- Giá: 2,8 tỉ.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán nhanh căn Mulberry Lane, 3 phòng ngủ, 154 m2, giá 5.2 tỷ tại Quận Hà Đông - Hà Nội","
5,2
Tỷ ","
154
m2
",['Bán Căn hộ chung cư  Mulberry Lane'],"
Chuyển công tác tôi cần bán chung cư đang ở tại Mulberry Lane, Mỗ Lao, Hà Đông- DT 154 mét vuông gồm 3 phòng ngủ, 2VS sang trọng, tinh tế- Hướng cửa hướng Đông Bắc ,BC hướng Đông Nam- Nội thất mới, sang xịn mịn, khách chỉ việc xách đồ điện tử đến ở.- Chung cư tầng đẹp view thoáng mát quan năm, không bị khói bụi, ồn ào- Nằm trong vị trí đắc địa, thuận tiện cho việc đi lại.Giá: 5 tỉ 2.Rất mong gặp đc khách có thiện chí.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán chung cư Khu đô thị Eurowindow River Park, 3 phòng ngủ, 73 m2, giá 1.85 tỷ tại Đông Anh","
1,85
Tỷ ","
73
m2
",['Bán Căn hộ chung cư  Khu đô thị Eurowindow River Park'],"
Chính chủ bán căn 2 PN 1416P2 view TP và đường Trường Sa.- Ban công hướng Tây Nam, cửa chính hướng Đông Nam.- 3 PN, 2 vệ sinh, 1  p.khách, 1 gian bếp, lô gia.- Giá chỉ 1.85 tỉ.- Pháp lý rõ ràng, nhận nhà ở ngay, nội thất hoàn thiện cơ bản.* Tiện ích:- TTTM rộng 1700 mét vuông.- Bể bơi 4 mùa, khu tiểu cảnh dạo bộ ngoài trời.- Khu thể thao ngoài trời và khu vui chơi cho trẻ em.- Phòng tập phòng gym, spa,- Nhà hàng và cà phê ngoài trời, sảnh lounge, quầy lễ tân...- Hệ thống an ninh 24/24.- Hệ thống PCCC đạt tiêu chuẩn.- Hệ thống thang máy tốc độ cao.* Vị trí:- 1 ph tới trung tâm triển lãm quốc gia.- 10 ph tới cầu Tứ Liên.- 15 ph tới sân bay nội bài, hồ Hoàn Kiếm.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán ngay căn Intracom Riverside, 2 phòng ngủ, 70 m2, giá 2.3 tỷ tại Đông Anh - Hà Nội","
2,3
Tỷ ","
70
m2
",['Bán Căn hộ chung cư  Intracom Riverside'],"
Dự án Intracom RIverside tọa lạc tại vị trí vô cùng đắc địa của Hà Nội, nằm sát chân cầu Nhật Tân, tiện lợi cho việc di chuyển cả vào nội đô và lên sân bay Nội Bài.- Chung cư nội thất đầy đủ mới hoàn thiện chưa lâu nên còn rất mới, vẫn thơm mùi gỗ mới.- Thiết kế chung cư 2N2VS với 2 ban công vô cùng thoáng đãng.- Phần ban công thiết kế mở ôm trọn view cầu Nhật Tân, xanh mát ban ngày và lung linh về đêm.- Chi phí sinh hoạt siêu hợp lý, đa dạng các siêu thị, shop tiện ích và chợ dân cư mang đến không gian sống vô cùng tiện lợi cho các gia đình trẻ.- Hệ thống điện, đường, trường, trạm đầy đủ và thuận tiện. Các trường Tiểu học,2 và mẫu giáo đều nằm trong bán kính 500m xung quanh tòa nhà.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp căn hộ chung cư Khu đô thị Eurowindow River Park, 3 phòng ngủ, 77 m2, giá 2.1 tỷ","
2,1
Tỷ ","
77
m2
",['Bán Căn hộ chung cư  Khu đô thị Eurowindow River Park'],"
Em có chung cư 3 phòng ngủ dự án ERP cần bán.DT: 77m2.Thiết kế 3 phòng ngủ, 2 phòng vệ sinh.Nhận nhà ở ngay đón tết năm 2023.Giá chỉ 2.1 tỉ/căn.Nội thất nguyên bản chủ đầu tư: Sàn gỗ, trần thạch cao, thiết bị vệ sinh, thiết bị chiếu sáng, bếp đun, hút mùi.Giá đã bao gồm thuế, phí làm bìa đỏ.Có hỗ trợ NH nếu khách có nhu cầu.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nhà tôi chính chủ cần bán căn á hậu 87m2 tại Times City giá 4,5 tỷ bao chi phí. LH:","
4,5
Tỷ ","
87
m2
",['Bán Căn hộ chung cư  Khu đô thị Vinhomes Times City'],"
Bán căn á hậu 2 phòng ngủ sáng 87 mét vuông Times City giá 4,5 tỉ bao phí.DT chung cư 87 mét vuông. Thiết kế vuông vức: 2 phòng ngủ + 1 p.khách + 2  nhà vệ sinh + 1 bếp.Nội thất: CĐT bàn giao.Đã thay toàn bộ điều hoà của CĐT.Nhà ít ở gần như mới 99 phần trăm.Giá: 4,5 tỉ bao mọi thuế phí.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sở hữu căn Green Pearl, 3 phòng ngủ, 97 m2, giá 4.57 tỷ tại Hai Bà Trưng - Hà Nội","
4,57
Tỷ ","
97
m2
","['Hà Nội', 'Quận Hai Bà Trưng', 'Bán Căn hộ chung cư tại Đường Minh Khai']","
Vì cần tiền để KD nên tôi cần bán chịu lỗ lại căn hộ chung cư 3 phòng ngủ 2 VS 97 mét vuông giá rẻ.Thông tin căn hộ chung cư: Mã căn số 10 tòa A.+ DT 97  mét vuông.+ Ban công thoáng mát.Mong muốn sang nhượng nhanh nên tôi để lại là 4ty570 tôi chịu phí sang nhượng.+ Ngoài ra căn hộ chung cư nằm trong dự án siêu mẫu với tiện ích đầy đủ như bể bơi nhà giữ trẻ khu vui chơi trẻ em sân cầu lông tennis spa trung tâm thương mại.. Cùng với đó phía trước thuận tiện giao thông đi lại các khu vực trong TP và các khu vực khác.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán gấp căn hộ Udic Riverside, 3 phòng ngủ, 134 m2, giá 4.8 tỷ tại Hai Bà Trưng - Hà Nội","
4,8
Tỷ ","
134
m2
","['Hà Nội', 'Quận Hai Bà Trưng', 'Bán Căn hộ chung cư tại Đường Vĩnh Tuy']","
Thông tin chung cư:DT:- 2 phòng ngủ + 2 toilet: 62 m2 - 64 m2 - 66 m2.- 3 phòng ngủ + 2 toilet: 88 m2 - 90 m2 - 134 m2.Chung cư đc thiết kế tối ưu phù hợp với nhiều đối tượng.Nội thất:- Sàn gỗ.- Trần thạch cao.- Điều hòa, bình nóng lạnh.- Tủ bếp và thiết bị bếp.- Thiết bị vệ sinh.- Điều hòa.- Nóng lạnh.Giá.- 2 phòng ngủ: 2 tỉ 4 - 2 tỉ 8.- 3 phòng ngủ: 3 tỉ 2 - 4 tỉ 8.Pháp lí:- Bìa đỏ sở hữu lâu dài.Phí DV:- Ôtô: 1.2 tr/tháng.- Xe máy: 100k/tháng.Tiện ích chung cư:- Siêu thị Vinmart.- Chợ dân sinh.- Phòng gym.- Hair, nail salon.- Nhà hàng.- Café.Hỗ trợ tư vấn và đi xem chung cư free 100 phần trăm.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán nhanh căn hộ Sunshine Garden, 3 phòng ngủ, 93 m2, giá 3.7 tỷ tại Hai Bà Trưng - Hà Nội","
3,7
Tỷ ","
93
m2
",['Bán Căn hộ chung cư  Sunshine Garden'],"
Gia đình tôi có mua 1 căn hộ 3  phòng ngủ ban công Đông tại căn hộ Sunshine Garden.Vì xác định để ở nên tôi đã lựa chọn căn hộ chung cư hướng mát, tầng đẹp, view đẹp. Do nhu cầu công việc chuyển hẳn ra ngoại thành nên chuyển sang nhà đất, nên tôi muốn bán gấp căn 3  phòng ngủ với giá rẻ hơn thị trường để xoay vốn.Thông tin căn hộ chung cư:Căn hộ chung cư G2 - 05.DT: 93 mét vuông; 3 phòng ngủ + 2 toilet.Khung tầng trung lý tưởng.Đã có SHR.Bàn giao nội thất đầy đủ.Giá 3.7 tỉ.Bao phí sang tên.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sở hữu ngay căn chung cư Khu đô thị Vinhomes Times City, 3 phòng ngủ, 94 m2, giá 5.15 tỷ","
5,15
Tỷ ","
94
m2
",['Bán Căn hộ chung cư  Khu đô thị Vinhomes Times City'],"
Chính chủ gửi bán căn 3 phòng ngủ T01 , KĐT Times City, 458 Minh Khai, Hai Bà Trưng .DT: 94m2.- Căn hộ chung cư thiết kế đẹp , sang trọng với 3 ngủ rộng, pk lớn, thoáng,...- Nhà đã có đầy đủ đồ: TV, kệ TV, bộ bàn ăn, bộ ghế sofa bàn trà, giường ngủ, đệm, điều hòa, hệ bếp, bình nóng lạnh tòa nhà, tủ âm tường,...- Khi mua nhà ở Times City sẽ đc hưởng các tiện ích như: TTTM, trường học, BV, khuôn viên cây xanh, sân thể thao, vườn BBQ, bể bơi 4 mùa,...Giá : 5tỷ150 ( Có Slot , bìa đỏ cầm tay sẵn sàng giao dịch )Hiện em Trang đang có quỹ căn hộ chung cư 2-3 phòng ngủ giá siêu mềm hợp lí thị trường , hỗ trợ anh/chị hết mình giúp anh/chị tìm đc căn hộ chung cư như ý .Xem nhà liên hệ ngay em Trang.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp bán nhanh căn hộ 2 phòng ngủ, 74 m2, giá 2.8 tỷ tại Xã Dương Xá - Gia Lâm - Hà Nội","
2,8
Tỷ ","
74
m2
","['Hà Nội', 'Huyện Gia Lâm', 'Bán Căn hộ chung cư tại Xã Dương Xá']","
The Zenpark phân khu cao cấp nhất dự án.Chủ đầu tư CK tháng 12 cuối năm cực tốt gần 600 tr, view thoáng.Duy nhất chung cư 2 phòng ngủ + 2VS 73,7 (m2) quỹ ưu đãi Giá gốc: 3,4 tỉ - CK còn 2,8 tỉ.- Quà tặng: Voucher 150 tr + Gói thiết bị thông minh smarthomes tiêu chuẩn Gold.- Free: Bể bơi 4 mùa, BBQ, thể hình.- Có slot oto.- Bàn giao: Sàn gỗ các phòng, điều hoà âm trần, hệ nước nóng trung tâm, tủ bếp đầy đủ, tủ quần áo, thiết bị vệ sinh cao cấp nhập khẩu.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuyển nhượng căn hộ chung cư Khu đô thị Đặng Xá 2, 3 phòng ngủ, 70 m2, giá 1.49 tỷ tại Gia Lâm","
1,49
Tỷ ","
70
m2
",['Bán Căn hộ chung cư  Khu đô thị Đặng Xá 2'],"
Chào cả nhà! Do em chuyển công tác nên muốn bán căn 70 mét vuông thiết kế 3 ngủ, 2 nhà vệ sinh - tại KĐT Đặng Xá.Đồ đạc mới, thiết kế hiện đại sẽ để lại hết cho khách luôn: Hệ thống tủ bếp, kệ để đồ, tủ quần áo, bộ bàn ăn, hệ thống đèn chiếu sáng, rèm cửa, bình nóng lạnh, 3 điều hoà Daikin.Bìa đỏ chính chủ.Giá: 1.4x tỉ.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sở hữu ngay căn Vinhomes Ocean Park, 2 phòng ngủ, 70 m2, giá 2.05 tỷ tại Huyện Gia Lâm - Hà Nội","
2,05
Tỷ ","
70
m2
",['Bán Căn hộ chung cư  Vinhomes Ocean Park'],"
Do cần tiền nên chủ gửi bán ngay căn căn hộ chung cư cao cấp 2 PN góc, +1 Đa năng 2 vệ sinh, nội thất đầy đủDT: 70m2Pháp lí: bìa đỏ chính chủCăn hộ góc hướng đẹp, view thoáng mátĐặc biệt không gian (+1) có thể thiết kế bàn làm việc, không gian thư giãn, bàn trà, hoặc PN tùy theo mục đích sử dụng của gia đình...Giá có thiện chí: 2.05 tỉTiện ích nội khu chuẩn quốc tếĐc sử dụng free bể bơi, sân bóng, cầu lông, bãi biển....Vincom, siêu thị, vinmax, tạp hóa...Trường cấp 1,2,3 từ mầm non đến ĐHLiên lạc hoặc nhắn tin cho em để đc tư vấn free về căn hộ chung cư ( xem nhà 24/24) 
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp căn hộ chung cư 1 phòng ngủ, 50 m2, giá 1.6 tỷ tại Huyện Gia Lâm - Hà Nội","
1,6
Tỷ ","
50
m2
","['Hà Nội', 'Bán Căn hộ chung cư tại Huyện Gia Lâm']","
Quỹ căn 1 phòng ngủ + 1VS chỉ từ 1.6x tỉ nhận nhà đón tết sum vầy cùng CK khủng tới hơn 500tr.1. Căn R1.03xx11.- Giá chỉ 1.6x tỉ bao gồm thuế giá trị gia tăng và kinh phí bảo trì.- DT 46m2 thiết kế vuông vức không có góc chết.- Hướng Tây tứ mệnh.- View hồ cá khôngi và view xa rất thoáng.2. Căn R1.03xx16 giá chỉ 1.6x tỉ.- DT 50m2.- Tầng thấp rất phù hợp cho KH làm safa, gia đình muốn gần gũithiên nhiên.- Ban công hướng Đông Bắc sinh khí mát mẽ.3. Căn R1.05xx01.- Giá 1.7x tỉ gồm thuế giá trị gia tăng và kinh phí bảo trì.- DT 46m2.- Ban công hướng Đông Bắc, View quảng trường ocean view.4. Căn R1.05xx15a.- Giá 1.7x tỉ bao gồm thuế giá trị gia tăng và kinh phí bảo trì.- DT 50.4m2.- Hướng tây tứ mệnh.- View vườn nhật hồ cá khôngi thư thái và in tĩnh.5. Căn R1.02xx8a.- Giá chỉ 1.6x tỉ bao gồm thuế giá trị gia tăng và kinh phí bảo trì.- DT 47.6m2.- Hướng tây tứ mệnh.- View công viên san hô view xa về Thủ đô Hà Nội.Chính sách bán hàng siêu hấp dẫn:- Tặng Voucher 150tr.- Tặng gói dễ mua dễ bán lên tới 255tr.- CK khủng lên tới 10.5 phần trăm.- Tặng gói smarthomes trị giá 40tr.- Vốn tự có 30 phần trăm NH hỗ trợ 70 phần trăm giá trị chung cư chủ đầu tư hỗ trợ LS 0 phần trăm đến 10/12/2023.- Nhận nhà luôn, cho thuê 8 - 9tr/tháng tỉ suất LN cao hơn căn to, thanh khoản nhanh hơn.* Tiêu chuẩn bàn giao cao cấp nhất tại Vin OCP.- Toàn bộ sàn gỗ nhập khẩu cao cấp.- Điều hòa trung tâm âm trần, cho độ mát sâu và sạch không khí.- Cửa kính chạm sàn cho tầm nhìn Panorama.- Hệ tủ bếp và tủ tường gỗ An Cường phủ Acrylic cực kỳ sang trọng.- Thiết bị bếp Gorenje.- Thiết bị phòng tắm Grohe.- Khóa cửa hiện đại 3 chức năng (khóa cơ, mật khẩu, vân tay).* Đặc quyền chỉ riêng tại The Zenpark:- Nội khu đẳng cấp với vườn Nhật, hồ cá khôngi, cạnh bể bơi mái kính 4 mùa.- Sảnh dân cư, gym... Đẳng cấp.- Đặc quyền sử dụng free BBQ, bể bơi 4 mùa cùng nhiều tiện ích 5* khác.- Mỗi sảnh đều có lễ tân và bảo vệ riêng.* Quyền lợi và cam kết khi KH làm việc với em Hồng.- Tất cả các chung cư đều mua trực tiếp từ giá gốc chủ đầu tư.- Đc hỗ trợ tận tình từ khi xem dự án, nhà mẫu đến khi đặt cọc mua nhà, nhận bàn giao, làm nội thất, ra bìa đỏ.- Tất cả thông tin đc cung cấp chính xác, nhanh chóng và đầy đủ nhất.+ Bảng giá.+ Chính sách, quà tặng siêu khủng cập nhật mới nhất.+ Vị trí, thiết kế.+ Dòng tiền TT.- Hỗ trợ KH nhận nhà ở ngay trong 10 ngày.
",Căn hộ, 03/12/2022,02/01/2023,Bán,2050767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
